"X1";"X2";"Y"
5.18;-8.22;1
3.52;-8.57;1
5.19;-6.48;1
5.39;-7.04;1
4.31;-8.64;1
5.54;-8.99;1
5.06;-8.51;1
5.71;-9.86;1
6.06;-9.23;1
4.42;-9.56;1
4.2;-7.63;1
3.05;-9.82;1
5.47;-7.97;1
6.07;-10.9;1
4.39;-7.56;1
3.54;-7.58;1
3.08;-9.31;1
5.61;-7.42;1
3.67;-7.44;1
4.09;-8.5;1
3.98;-9.56;1
3.81;-9.82;1
2.3;-7.62;1
4.34;-9.08;1
5.22;-8.91;1
6.19;-8.17;1
5.53;-8.79;1
5.5;-7.88;1
4.81;-8.87;1
5.03;-7.45;1
4.38;-6.85;1
3.68;-8.78;1
5.19;-8.86;1
5.12;-7.39;1
5.53;-8.45;1
3.51;-8.45;1
4.5;-4.05;1
4.86;-3.84;1
4.47;-3.3;1
3.34;-4.55;1
5.96;-4.74;1
3.81;-3.88;1
3.47;-5.22;1
3.9;-3.8;1
3.94;-5.01;1
7.3;-5.39;1
2.46;-5.34;1
3.1;-4.49;1
4.73;-5.8;1
3.63;-5.18;1
3.66;-5.2;1
4.61;-5.14;1
4.14;-5.12;1
3.73;-4.58;1
2.96;-4.88;1
3.43;-5.44;1
4.01;-2.98;1
3.27;-3.86;1
5.5;-4.57;1
3.05;-7.33;1
4.12;-4.47;1
3.89;-5.67;1
5.53;-6.22;1
2.49;-5.23;1
5.81;-4.27;1
4.84;-5.56;1
4.66;-5.38;1
3.48;-6.64;1
6.41;-6.7;1
4;-5.15;1
5.11;-5.34;1
4.71;-5.6;1
6.08;-2.43;1
2.41;-6.17;1
2.67;-5.62;1
2.76;-4.97;1
2.68;-3.13;1
4.29;-5.72;1
3.88;-3.62;1
3.31;-5.05;1
3.74;-4.62;1
4.31;-6.45;1
4.2;-6.82;1
3.95;-3.76;1
4.78;-4.56;1
5.19;-5.22;1
2.84;-5.67;1
3.81;-4.48;1
5.24;-4.11;1
4.08;-2.51;1
3.46;-3.69;1
4.07;-4.46;1
3.53;-5.46;1
3.34;-5.54;1
4.79;-5.21;1
3.97;-4.98;1
4.81;-5.31;1
4.61;-5.18;1
2.9;-4.09;1
5.14;-3.97;1
5.26;-3.98;1
3.44;-5.34;1
5.36;-3.69;1
3.29;-4.61;1
4.85;-4.48;1
3.85;-5.28;1
3.87;-6.28;1
4.31;-5.75;1
2.13;-5.97;1
5.29;-6.55;1
4.46;-4.74;1
4.61;-4.08;1
3.32;-6.53;1
4.68;-3.3;1
3.69;-6.39;1
5.5;-3.42;1
4.87;-3.98;1
3.99;-4.8;1
3.03;-4.07;1
4.55;-4.33;1
4.1;-5.54;1
3.96;-6.08;1
5.03;-5.18;1
2.85;-5.51;1
3.08;-4.01;1
3.78;-5.36;1
4.64;-4.83;1
4.1;-5.05;1
3.38;-5.12;1
4.53;-5.32;1
3.89;-4.53;1
4.44;-6.08;1
5.16;-7.05;1
3.4;-5.64;1
4.59;-5.02;1
3.94;-4.74;1
-3.05;-4.68;1
-3.07;-5.07;1
-4.12;-6.3;1
-4.52;-6.44;1
-3.63;-7.56;1
-4.07;-5.9;1
-3.28;-5.77;1
-3.55;-6.58;1
-3.72;-6.24;1
-2.8;-5.21;1
-2.91;-5.7;1
-3.72;-5.36;1
-3.25;-5.78;1
-3.32;-6.17;1
-4.34;-7.25;1
-2.81;-4.71;1
-3.91;-5.24;1
-2.25;-6.77;1
-3.36;-6.69;1
-1.22;-5.64;1
-3.88;-4.46;1
-3.41;-4.55;1
-4.54;-4.42;1
-3.98;-4.95;1
-1.69;-6.6;1
-1.86;-4.94;1
-2.23;-6.08;1
-2.35;-6.13;1
-3.48;-5.03;1
-2.99;-5.14;1
-3.26;-6.09;1
-3.51;-6.6;1
-3.18;-7.6;1
-4.27;-7.24;1
-2.42;-6.54;1
-4.37;-5.66;1
-2.56;-6.1;1
-3.12;-6.53;1
-3;-4.43;1
-3.33;-6.64;1
-1.82;-7.65;1
-3.58;-6;1
-2.18;-5.13;1
-1.01;-5.81;1
-2.84;-4.75;1
-2.58;-5.33;1
-2.59;-3.81;1
-5.42;-5.29;1
-2.51;-6.32;1
-4.12;-6.54;1
-3.21;-5.19;1
-4.44;-6.2;1
-5.57;-5.22;1
-2.58;-7.98;1
-4.04;-5.28;1
-4.17;-6.21;1
-5.07;-5.46;1
-0.16;-5.23;1
-1.48;-6.77;1
-4.24;-5.69;1
-3.43;-6.6;1
-3.12;-4.96;1
-3.77;-6.32;1
-2.49;-6.29;1
-3.69;-6;1
-3.56;-6.6;1
-4.39;-6.49;1
-3.64;-6.79;1
-2.32;-4.43;1
-1.04;-6.35;1
-4.72;-6.7;1
-2.47;-6.21;1
-0.98;-4.19;1
-4.66;-5.63;1
-4.22;-6.52;1
-2.52;-4.69;1
-3.91;-5.98;1
-2.4;-5.28;1
-2.67;-6.11;1
-3.73;-6.47;1
-3.6;-6.65;1
-4.55;-5.51;1
-5.53;-4.79;1
-2.26;-4.47;1
-2.06;-5.26;1
-3.3;-4.93;1
-2.26;-6.3;1
-2.91;-5.49;1
-2.01;-4.84;1
-2.59;-5.84;1
-4.02;-6.64;1
-3.6;-6.83;1
-3.43;-4.73;1
-4.55;-5.77;1
-2.08;-7.16;1
-3.5;-6.05;1
-4.2;-6.61;1
-3.54;-6.41;1
-3.07;-7.04;1
-1.97;-6.72;1
2.54;-4.41;1
1.1;-5.39;1
1.69;-5.01;1
0.89;-5.6;1
1.91;-4.33;1
3.86;-6.43;1
3.69;-4.71;1
1.3;-3.76;1
2.63;-5.54;1
0.69;-6.55;1
2.31;-6;1
1.72;-5.2;1
3.28;-6.71;1
0.98;-5.7;1
0.34;-4.84;1
3.01;-5.6;1
1.97;-3.39;1
1.19;-5.59;1
2.75;-6.71;1
2.78;-4.73;1
2.88;-4.01;1
3.19;-6.42;1
3.1;-7.08;1
1.4;-4.88;1
2.37;-4.83;1
0.09;-4.69;1
3.09;-5.94;1
2.45;-6.98;1
1.73;-3.72;1
2.19;-5.93;1
0.74;-5.98;1
3.12;-6.98;1
3.2;-6.04;1
1.75;-5.71;1
2.8;-7.06;1
1.58;-4.76;1
1.25;-4.63;1
-0.07;-4.44;1
3.54;-3.81;1
1.22;-5.46;1
0.85;-5.26;1
2.09;-6.92;1
3.45;-7.55;1
2.43;-6.36;1
1.58;-5.17;1
2.85;-6.13;1
1.98;-6.44;1
1.02;-4.31;1
1.5;-5;1
3.02;-4.75;1
2.93;-4.36;1
1.02;-5.56;1
0.19;-5.75;1
0.58;-3.97;1
2.72;-4.88;1
2.11;-5.02;1
1.63;-5.1;1
2;-5.13;1
1.6;-4.47;1
3.25;-5.25;1
1.3;-5.52;1
3.02;-4.92;1
2.51;-4.78;1
0.77;-5.25;1
1.99;-6.13;1
1.25;-4.55;1
3.09;-5.06;1
0.41;-5.81;1
1.16;-4.16;1
2.5;-3.96;1
2.98;-6.89;1
3.57;-5.26;1
1.87;-5.46;1
2.7;-6.87;1
-0.17;-6.41;1
3.02;-5.55;1
-0.18;-4.99;1
0.67;-4.47;1
0.58;-6.37;1
2.28;-6.8;1
2.08;-5.65;1
1.54;-5.74;1
2.35;-7.62;1
1.72;-6.48;1
0.58;-5.7;1
1.87;-4.45;1
0.82;-4.9;1
1.19;-5.61;1
3.67;-7.15;1
1.92;-6.63;1
1.95;-6.57;1
2.22;-4.38;1
2.87;-3.73;1
0.32;-5.19;1
2.47;-5.39;1
2.98;-6.71;1
-1;-5.24;1
2.24;-4.41;1
0.66;-4.07;1
2.49;-5.93;1
1.59;-3.96;1
0.75;-4.4;1
3.09;-5.04;1
-0.88;-1.74;1
-0.64;-1.79;1
0.12;-3.3;1
0.38;-4.68;1
-0.17;-3.43;1
0.87;-3.08;1
2.17;-4.39;1
3.24;-5.07;1
-0.15;-4.77;1
-0.56;-5.51;1
1.45;-3.6;1
0.74;-4.73;1
1.27;-4.47;1
3.87;-4.47;1
0.45;-4.44;1
2.46;-5.3;1
0.39;-2.97;1
1.57;-4.43;1
2.11;-3.56;1
1.11;-3.13;1
2.4;-3.43;1
1.76;-4.78;1
0.68;-4.33;1
1.28;-6.58;1
1.86;-4.28;1
2.86;-2.3;1
1.88;-4.65;1
1.47;-4.57;1
2.14;-2.04;1
1.26;-3.72;1
2.37;-2.59;1
2.37;-3.41;1
0.18;-4.02;1
-0.01;-4.4;1
0.04;-5.8;1
0.29;-3.91;1
-0.05;-2.92;1
-0.11;-4.67;1
2.05;-2.39;1
0.98;-4.47;1
1.58;-4.77;1
2.2;-5.88;1
1.1;-5.13;1
-1.04;-4.44;1
1.38;-4.24;1
2.36;-2.01;1
1.58;-3.94;1
0.53;-4.14;1
1.43;-4.22;1
2.01;-3.71;1
0.34;-5.03;1
1.02;-4.39;1
0.65;-4.27;1
0.41;-4.15;1
-0.32;-4.31;1
-0.51;-4.37;1
0.33;-3.88;1
1.42;-4.19;1
0.29;-3.43;1
2.69;-4.12;1
1.98;-2.36;1
1.75;-4.52;1
1.4;-2.29;1
0.1;-5.02;1
2.41;-5.03;1
1.1;-2.89;1
1.54;-1.55;1
1.49;-4.15;1
1.42;-4.93;1
1.61;-2.56;1
0.77;-4.27;1
2.93;-3.87;1
0.99;-3.88;1
0.14;-4.53;1
3.51;-4.03;1
1.35;-3.73;1
0.82;-3.76;1
0.29;-3.48;1
2.73;-3.7;1
1.07;-4.82;1
2.11;-4.62;1
2.09;-5.07;1
0.03;-4.16;1
0.87;-3.58;1
0.92;-4.03;1
2.16;-3.28;1
1.59;-4.29;1
-0.14;-3.41;1
1.8;-3.18;1
1.7;-3.51;1
0.16;-5.2;1
0.47;-6.03;1
1.55;-3.44;1
1.19;-3.88;1
0.52;-3.53;1
0.89;-4.3;1
0.32;-4.1;1
7.55;-5.81;1
7.87;-4.45;1
6.62;-4.25;1
6.57;-3.34;1
6.11;-5.66;1
7;-4.77;1
6.49;-3.08;1
7.63;-3.58;1
7.05;-4.35;1
5.87;-4.98;1
8.73;-5.12;1
5.52;-4.99;1
6.87;-4.92;1
4.66;-4.27;1
6.86;-4.42;1
5.17;-4.12;1
7.28;-6.68;1
7.27;-3.38;1
7.29;-3.4;1
5.17;-3.12;1
6.05;-3.51;1
6.42;-5.19;1
9.05;-3.62;1
8.56;-4.57;1
5.98;-4.93;1
7.48;-3.34;1
6.3;-1.84;1
7.36;-3.22;1
5.83;-3.81;1
6.34;-4.12;1
7.14;-2.49;1
5.72;-3.89;1
7.47;-3.49;1
7.29;-4.94;1
7.11;-3.69;1
6.36;-5.07;1
6.2;-4.51;1
7.13;-5.76;1
8.03;-4.1;1
6.49;-5.15;1
7.41;-2.24;1
6.4;-6.19;1
8.98;-4.45;1
4.9;-2.78;1
8.72;-3.76;1
6.99;-4.88;1
6.37;-6.11;1
8.73;-5.52;1
6.05;-3.58;1
8.12;-4.2;1
5.34;-4.64;1
6.13;-7.3;1
6.42;-4.83;1
7.29;-4.84;1
8.36;-3.44;1
6.79;-6.15;1
7.76;-3.66;1
6.07;-4.74;1
6.32;-2.97;1
8.39;-3.78;1
7.23;-2.76;1
6.22;-4.28;1
5.68;-4.38;1
6.77;-4.44;1
6.71;-4.29;1
6.91;-3.58;1
6.56;-5.09;1
6.53;-5.2;1
8.69;-4.56;1
6.36;-4.73;1
7.48;-4.1;1
6.65;-6.06;1
5.92;-4.63;1
8.62;-4.03;1
6.28;-3.03;1
6.97;-4.33;1
7.44;-5.61;1
6.38;-3.65;1
6.38;-4.56;1
7.22;-6.09;1
7.27;-4.16;1
7.06;-2.67;1
5.37;-6.65;1
6.59;-3.34;1
5.38;-4.37;1
7.54;-6.13;1
8.33;-7.79;1
6.04;-4.74;1
5;-4.45;1
6.61;-5.15;1
6.49;-3.66;1
7.78;-4.23;1
8.47;-3.22;1
8.08;-4.73;1
8.45;-4.82;1
8.23;-5.64;1
7.57;-3.49;1
7.49;-6.04;1
8.14;-4.7;1
6.74;-3.46;1
-1.98;-10.09;1
-0.99;-7.98;1
-0.75;-6.61;1
-1.45;-8.05;1
-0.6;-7.48;1
-1.15;-8.6;1
-1.39;-6.98;1
-1.05;-8.37;1
-0.49;-7.93;1
-2.21;-7.07;1
-1.96;-8.1;1
1;-8.69;1
-0.65;-7.33;1
0.74;-9.86;1
-1.57;-7.07;1
-1.09;-8.61;1
-1.38;-7.17;1
-2.31;-7.01;1
-0.42;-8.8;1
-1.96;-6.14;1
0.96;-8.75;1
-0.37;-8.07;1
-1.23;-8.64;1
-1.86;-8.48;1
-0.29;-8.24;1
-2.43;-6.69;1
-2.13;-10.58;1
0.2;-9.72;1
-1.13;-7.36;1
-0.72;-8.27;1
-1.39;-7.26;1
-0.89;-7.63;1
-1.46;-8.45;1
-0.8;-8.66;1
-2.06;-8.21;1
-2.12;-8.74;1
-1.08;-9.06;1
-1.8;-7.66;1
-1.44;-8.2;1
-3.01;-7.56;1
-0.12;-6.43;1
-1.56;-8.93;1
-1.72;-8.51;1
1.85;-8.16;1
-3.07;-7.02;1
-1.71;-8.44;1
-1.87;-8.15;1
-2.1;-8.11;1
-0.46;-9.27;1
-0.52;-7.16;1
-2.5;-9.54;1
-0.81;-7.18;1
-0.27;-9.63;1
-0.95;-9.4;1
-0.62;-6.72;1
-1.23;-8.35;1
-2.29;-7.02;1
-1.54;-7.46;1
-0.44;-8.67;1
-2.04;-8.93;1
-2.23;-8.21;1
-0.26;-7.55;1
-0.93;-7.49;1
-0.48;-9.68;1
-1.22;-9.1;1
-1.59;-8.43;1
-2.49;-8.13;1
-0.89;-8.81;1
-0.91;-7.86;1
-2.91;-6.42;1
-1.99;-9.35;1
-1.05;-9.03;1
-2.32;-8.3;1
-2.07;-6.67;1
0.15;-8.83;1
-2.59;-7.87;1
-1.11;-6.62;1
-2.51;-7.22;1
-1.73;-6.17;1
-0.43;-8.44;1
-2.05;-7.19;1
0.27;-6.18;1
-1.88;-7.77;1
-1.1;-8.04;1
-1.87;-8.45;1
-2.21;-10.35;1
-0.98;-8.33;1
-0.34;-8.75;1
-1.64;-8.04;1
-2.25;-7.91;1
-1.59;-7.95;1
0;-9.42;1
-0.67;-8.13;1
-1.26;-5.74;1
-1.8;-8.36;1
0.58;-7.3;1
-1.28;-8.25;1
-2.52;-7.2;1
-0.77;-9.27;1
-0.66;-5.93;1
