"Cell","Case","Class","AngleCh1","AngleStatusCh1","AreaCh1","AreaStatusCh1","AvgIntenCh1","AvgIntenCh2","AvgIntenCh3","AvgIntenCh4","AvgIntenStatusCh1","AvgIntenStatusCh2","AvgIntenStatusCh3","AvgIntenStatusCh4","ConvexHullAreaRatioCh1","ConvexHullAreaRatioStatusCh1","ConvexHullPerimRatioCh1","ConvexHullPerimRatioStatusCh1","DiffIntenDensityCh1","DiffIntenDensityCh3","DiffIntenDensityCh4","DiffIntenDensityStatusCh1","DiffIntenDensityStatusCh3","DiffIntenDensityStatusCh4","EntropyIntenCh1","EntropyIntenCh3","EntropyIntenCh4","EntropyIntenStatusCh1","EntropyIntenStatusCh3","EntropyIntenStatusCh4","EqCircDiamCh1","EqCircDiamStatusCh1","EqEllipseLWRCh1","EqEllipseLWRStatusCh1","EqEllipseOblateVolCh1","EqEllipseOblateVolStatusCh1","EqEllipseProlateVolCh1","EqEllipseProlateVolStatusCh1","EqSphereAreaCh1","EqSphereAreaStatusCh1","EqSphereVolCh1","EqSphereVolStatusCh1","FiberAlign2Ch3","FiberAlign2Ch4","FiberAlign2StatusCh3","FiberAlign2StatusCh4","FiberLengthCh1","FiberLengthStatusCh1","FiberWidthCh1","FiberWidthStatusCh1","IntenCoocASMCh3","IntenCoocASMCh4","IntenCoocASMStatusCh3","IntenCoocASMStatusCh4","IntenCoocContrastCh3","IntenCoocContrastCh4","IntenCoocContrastStatusCh3","IntenCoocContrastStatusCh4","IntenCoocEntropyCh3","IntenCoocEntropyCh4","IntenCoocEntropyStatusCh3","IntenCoocEntropyStatusCh4","IntenCoocMaxCh3","IntenCoocMaxCh4","IntenCoocMaxStatusCh3","IntenCoocMaxStatusCh4","KurtIntenCh1","KurtIntenCh3","KurtIntenCh4","KurtIntenStatusCh1","KurtIntenStatusCh3","KurtIntenStatusCh4","LengthCh1","LengthStatusCh1","MemberAvgAvgIntenStatusCh2","MemberAvgTotalIntenStatusCh2","NeighborAvgDistCh1","NeighborAvgDistStatusCh1","NeighborMinDistCh1","NeighborMinDistStatusCh1","NeighborVarDistCh1","NeighborVarDistStatusCh1","PerimCh1","PerimStatusCh1","ShapeBFRCh1","ShapeBFRStatusCh1","ShapeLWRCh1","ShapeLWRStatusCh1","ShapeP2ACh1","ShapeP2AStatusCh1","SkewIntenCh1","SkewIntenCh3","SkewIntenCh4","SkewIntenStatusCh1","SkewIntenStatusCh3","SkewIntenStatusCh4","SpotFiberCountCh3","SpotFiberCountCh4","SpotFiberCountStatusCh3","SpotFiberCountStatusCh4","TotalIntenCh1","TotalIntenCh2","TotalIntenCh3","TotalIntenCh4","TotalIntenStatusCh1","TotalIntenStatusCh2","TotalIntenStatusCh3","TotalIntenStatusCh4","VarIntenCh1","VarIntenCh3","VarIntenCh4","VarIntenStatusCh1","VarIntenStatusCh3","VarIntenStatusCh4","WidthCh1","WidthStatusCh1","XCentroid","YCentroid"
208393998,"Train","PS",102.333519072312,0,292,0,35.3799283154122,197.207885304659,3.13978494623656,68.2867383512545,0,0,0,0,1.17606837606838,0,0.909535580908678,0,41.4079207920792,7.8039603960396,40.0693069306931,0,2,0,6.07107154043483,2.87085137782054,5.20731211156621,0,2,0,19.2964014653937,0,3.47007003275884,1,710.063150782497,0,204.625020267378,0,1169.77551020408,0,3762.07631154728,0,0,0.30227144314698,2,0,37.1997072138735,0,8.24184948533033,0,0.132405782292389,0.134921901377385,0,0,16.7775117739404,3.08339874411303,1,0,4.84380146243308,4.95088510584468,2,0,0.371428571428571,0.359183673469388,0,0,-0.543235823004666,1.42854940696273,0.320968959709812,0,0,0,35.9743364692716,0,0,0,238.740884539911,0,35.0196737709021,0,86.3829733176525,0,90.8831133984076,0,0.614871247211867,0,2.72099181825997,1,2.14382708941407,0,0.454779429733424,1.47969098329545,1.06805844533257,0,0,0,2,6,0,0,9871,55021,876,19052,0,0,0,0,24.413091235048,4.46473573537413,79.2676845239708,0,2,0,13.2210380890732,0,173,90
208396107,"Train","PS",179.939322827354,1,185,0,61.774011299435,63.9435028248588,65.4406779661017,147.169491525424,0,0,0,0,1.1417004048583,0,0.907406874327262,0,53.215873015873,52.9238095238095,72.5555555555556,0,0,0,6.48227431848365,6.40919128475734,6.67451065491861,0,0,0,15.3695395798233,0,2.7719424514797,0,320.681240385008,0,115.688274918487,0,742.115646258504,0,1900.99596632937,0,0.00487117818151207,0.457572094720573,2,0,27.5777394197249,0,7.04105737685472,0,0.00679834900383867,0.0104483566835065,0,0,17.9167137780649,8.64389840090452,1,0,7.38929053978406,6.98590474807025,1,1,0.0198675496688742,0.0548780487804878,2,2,0.0662920956982351,2.76077421147314,-0.89347476860833,0,0,0,24.576835947397,0,0,0,222.707542748688,0,12.4551804191821,2,105.5475437272,0,69.2375935931593,0,0.736246572776723,1,2.39697569574419,0,1.96460364707297,0,0.728193905243077,1.43917991707083,0.0706526430471165,0,0,2,1,3,0,0,10934,11318,11583,26049,0,0,0,0,40.8313992706024,51.4996367229052,94.4518804116719,0,0,0,10.2532687298553,2,290,112
208397456,"Train","PS",129.849955058729,0,416,0,55.9345088161209,152.39798488665,126.319899244332,329.4080604534,0,0,0,1,1.4502994011976,0,0.77199168262778,2,62.9165507649513,110.774687065369,239.400556328234,0,0,1,6.76902134351718,7.22041933680757,7.15865492867287,0,1,1,23.0181002860245,0,2.20328251815096,0,960.3784467281,0,435.885293336811,0,1664.51927437642,0,6385.67859760287,0,0.505089833164598,0.511071081535305,0,0,55.9449383204753,0,7.82229176621192,0,0.0112402604933468,0.0223804312629611,0,0,14.0764292016904,10.9472940757597,0,0,7.37310544700603,6.85452226400639,1,0,0.0819672131147541,0.14207650273224,0,0,1.70258503775712,2.42084989437193,1.6023017088958,0,0,0,37.4806582939638,0,0,0,157.02290342943,2,38.9855051847795,0,77.6540277284871,2,127.534460173374,0,0.519370986146412,0,1.75332840112388,0,2.95765728199311,0,1.32400180639819,1.48758607267384,1.08527497973916,0,0,0,0,4,2,0,22206,60502,50149,130775,0,0,0,1,45.4148606164229,117.575383105191,286.609019767535,0,0,1,21.3768614424649,0,362,181
208399824,"Test","WS",10.0212817926416,2,272,0,193.526923076923,332.069230769231,88.5461538461538,332.080769230769,1,1,0,1,1.04612546125461,0,0.962460060442556,0,85.8601252609603,72.2150313152401,151.555323590814,0,0,0,7.3288918033268,6.94218952070604,7.6348490149487,1,0,1,18.6277713507706,0,2.02592385341113,0,488.08238181275,0,240.918423953076,0,1090.11337868481,0,3384.39712742609,0,0.499519113740438,0.334118334498186,0,0,23.0619085781319,0,12.3172108266889,0,0.00788184535197624,0.00897790507952715,0,0,9.77206113262847,7.24976447189364,0,0,7.27120258493078,7.09586573781796,1,1,0.032520325203252,0.032520325203252,2,2,-0.740004580153509,1.95790157375317,-1.28134003867871,0,0,0,28.2900581011241,0,0,0,266.686357045888,0,24.6565984232414,0,100.951444071684,0,70.7582388096416,0,0.64970517037474,0,1.90797343370235,0,1.40260043939393,0,-0.113071407590845,1.45700979581553,-0.0467281966989089,2,0,2,3,4,0,0,50317,86338,23022,86341,1,0,0,1,88.4324342591228,83.8382702715781,215.422637406333,0,0,0,14.8272809261438,0,468,57
208402928,"Test","PS",77.2884164934976,0,429,0,32.6512195121951,197.856097560976,57.8024390243902,72.9439024390244,0,0,0,0,1.23515715948778,0,0.827092382757593,0,40.535192563081,42.6945551128818,58.9628154050465,0,0,0,6.07086781300589,6.64231434042005,5.73027770313521,0,0,0,23.3919352352966,0,2.08659741065751,0,980.881780042258,0,470.086742671252,0,1719.02494331066,0,6701.88669029707,0,0.463272170207551,0.769175312309206,0,1,46.4935033603466,0,9.68298426962524,0,0.00813486091577921,0.079671658335252,0,0,12.4032363898061,7.11775040216746,0,0,7.38600212644028,5.84629364224618,1,0,0.047244094488189,0.272965879265092,2,0,-0.157097423166298,1.38738178003555,-0.154250780836027,0,0,0,37.0801899126546,0,0,0,245.772678157758,0,21.5972855647225,0,127.913786148806,0,112.352975259944,0,0.526769679151062,0,1.68532041470385,0,2.23128589059607,0,0.487593571550928,1.06956213292047,0.854256721359006,0,0,0,1,12,0,1,13387,81121,23699,29907,0,0,0,0,21.3201567507991,44.8346283188584,75.8580141875483,0,0,0,22.0018636154541,0,420,147
208405169,"Train","PS",114.990423777355,0,290,0,56.3574007220217,35.7617328519856,84.3176895306859,90.6245487364621,0,0,0,0,1.22945205479452,0,0.907002381174505,0,55.0883534136546,82.9036144578313,47.9357429718875,0,0,0,6.66857473649567,5.37130752514919,6.15727659485461,0,0,0,19.2271143423267,0,3.82969767985933,1,737.944074557828,0,192.689903027785,0,1161.39002267574,0,3721.69646033729,0,0.719710458161958,0.706796917808089,0,1,40.8436151924114,0,7.49371213450879,0,0.0807797400798035,0.0280621266919192,0,0,3.94412975066569,5.57063664972162,0,0,5.55140854850827,6.50333454243914,0,0,0.282352941176471,0.149019607843137,0,0,1.59583959072491,1.5447275465099,-1.30763084641684,0,0,0,38.471009004327,0,0,0,221.288049805797,0,26.1021237005345,0,113.180677403225,0,96.6746546538403,0,0.583762030387623,0,2.97567090276288,1,2.4299181187577,0,1.34164276884503,1.60997764964368,0.179877670509834,0,0,0,1,4,0,0,15611,9906,23356,25103,0,2,0,0,46.5802214471642,125.492043030528,72.6135846970668,0,0,0,12.9285160427543,0,223,60
208406906,"Test","WS",19.5143940951397,2,218,0,53.3028846153846,299.596153846154,60.2932692307692,128.653846153846,0,0,0,0,1.10628571428571,0,0.941903282337806,0,55.3756613756614,56.8253968253968,118.169312169312,0,0,0,6.32966990628751,5.22007309314495,4.71523497074348,0,0,0,16.6611852038584,0,1.24311607349049,0,273.57247142793,0,220.0699333408,0,872.090702947846,0,2421.67745272952,0,0.725752057255816,0.598280243005914,0,0,21.3621523701677,0,10.7335005682002,0,0.100178133277113,0.153902839963383,0,0,6.33251672872862,3.70554637847524,0,0,5.46385036909575,4.72179678395958,0,0,0.31413612565445,0.397905759162304,0,0,1.60059519017102,1.59960726210044,1.09675821490125,0,0,0,22.3779627252421,0,0,0,270.337199608117,1,17.8800646536342,2,121.956497766372,0,64.1913058767358,0,0.577553898221629,0,1.326575421082,0,1.43005780341489,0,0.678390032196451,1.35558493928073,1.43898432838437,0,0,0,1,2,0,0,11087,62316,12541,26760,0,0,0,0,29.1786538043283,71.6987256678182,177.365700505978,0,0,0,16.8689713148687,0,89,66
208312499,"Test","PS",44.7125521275655,0,158,0,100.470198675497,138.682119205298,220.291390728477,123.258278145695,0,0,0,0,1.1840490797546,0,0.942232694599592,0,83.6590909090909,163.772727272727,113.219696969697,0,1,0,6.52549917315927,6.91052543466563,5.36530051760187,0,0,0,14.1958923758281,0,3.07094184077171,0,265.963945621414,0,86.6066371203497,0,633.104308390023,0,1497.91343742965,0,0.788732570774944,0.33942844189353,1,0,24.82584164886,0,6.88211545077137,0,0.00792011019283748,0.0421114554637283,0,0,13.4886363636364,9.35227272727274,0,0,7.18231845688492,6.0164000699747,0,0,0.0227272727272727,0.189393939393939,2,0,0.744466545742889,0.481806528921494,0.598270111696476,0,0,0,24.6282683406446,0,0,0,200.672775958386,0,36.9848976348621,0,92.8417939222118,0,63.4159141992627,0,0.630480526526951,0,2.41615144920429,0,1.87308783340849,0,1.06274226865895,0.991986980210973,1.12846086556366,0,0,0,0,3,2,0,15171,20941,33264,18612,0,0,0,0,68.475626054361,152.99922474824,134.808594434699,0,0,0,10.1931807084177,2,205,80
208314681,"Test","PS",100.986016036949,0,201,0,145.40625,169.432291666667,240.796875,120.421875,0,0,1,0,1.23152709359606,0,0.90293539453702,0,73.9554896142433,162.928783382789,106.376854599407,0,1,0,6.98963040424806,6.77874381572878,4.84609770369148,0,0,0,16.0075489613909,0,4.18015459152641,1,444.907334247769,0,106.433225017477,0,805.006802721089,0,2147.69763480176,0,0.0418353602728647,0.336080903827829,2,0,35.5338311984332,0,5.98814534924476,2,0.0183697621787122,0.114700691651505,0,0,6.98638771186441,2.80612641242938,0,0,6.64337605831046,4.96482871374801,0,0,0.101694915254237,0.338983050847458,0,0,-0.464002845304015,1.09206747260932,10.913024105629,0,0,1,33.7223552569419,0,0,0,314.183658706074,1,15.1163664664294,2,138.166941066224,1,83.0439530953559,0,0.582485725205977,0,3.29140652813589,1,2.5791061863868,0,0.655800717359452,1.23628623347401,3.09541365111087,0,0,1,2,5,0,0,27918,32531,46233,23121,0,0,0,0,85.9838378859898,232.274835841583,219.56615399423,0,1,0,10.2455758559976,2,28,64
208332519,"Train","PS",88.09189993858,0,177,0,31.5798816568047,0.970414201183432,65.1834319526627,17.1775147928994,0,2,0,0,1.38055555555556,0,0.894701377687621,0,38.1615120274914,48.2302405498282,16.9175257731959,0,0,0,5.83412544552393,6.40284221439094,3.32687809172966,2,0,2,15.0181893906284,0,4.09122790512367,1,363.478262848104,0,88.8433182597577,0,708.573696145125,0,1773.58232765417,0,0.467083123425328,0.120372659649161,0,2,35.4803439078774,0,5.31768998287149,2,0.00830011229819076,0.262316298929414,0,1,21.3532325338895,2.21461749928903,1,2,7.13192346040305,3.60905801744049,0,2,0.025974025974026,0.525974025974026,2,1,6.05083259995843,4.96334838928863,4.14482999428704,1,0,1,31.8909432894961,0,0,0,213.761925201863,0,22.5470659156773,0,96.928158482378,0,81.5960677814977,0,0.513752821287163,0,2.94960537066577,1,2.80811692539569,0,1.73920194282352,1.49896102433768,2.09388496462469,1,0,1,1,5,0,0,5337,164,11016,2903,0,2,0,2,23.3812208565633,40.8225568236257,29.758661864303,0,0,0,10.8119355920137,2,311,69
208335066,"Test","PS",126.613818286003,0,155,0,152.060810810811,311.533783783784,85.8243243243243,295.736486486487,0,0,0,1,1.0223642172524,0,0.985181722592578,1,62.4007490636704,69.5692883895131,164.430711610487,0,0,1,6.2749684837159,5.81603263673509,6.78364559530508,0,0,0,14.054166107421,2,1.46860578258433,0,178.470623323863,0,121.523846249472,0,620.526077097506,0,1453.49609358578,0,0.302931309978771,0.492151548481658,0,0,12.2963697267544,2,12.2963697267544,0,0.036190085403077,0.0088237169996429,0,0,7.14069689148245,9.08716754572999,0,0,6.18596483144782,6.99146936005717,0,1,0.172932330827068,0.0298507462686567,0,2,1.28892109300059,1.54888655803195,-0.901809812115974,0,0,0,17.8223442772461,2,0,0,297.567259285964,1,11.6732245903007,2,138.306141671321,1,49.1854789070174,0,0.707444874925798,1,1.44851239701423,0,1.17356918904037,0,-1.02326746475798,1.30960365314153,-0.0530639671812703,2,0,2,2,3,0,0,22505,46107,12702,43769,0,0,0,0,43.0413419035246,93.5394638653608,183.416133036125,0,0,0,12.3038948882886,0,39,55
208341343,"Test","WS",177.667330006189,1,183,0,163.714285714286,669.857142857143,291.285714285714,372.411428571429,0,1,1,1,1.06811989100817,0,0.961179515815388,0,84.8553459119497,141.157232704403,184.767295597484,0,0,1,6.84527339745263,7.17484238054262,6.57711785370087,0,1,0,15.2824593346428,0,1.37838939627379,0,222.312859690153,0,161.284510959772,0,733.730158730159,0,1868.86688556578,0,0.0273543533655673,0.0537705623885311,2,2,13.8320840124686,0,13.8320840124686,0,0.00771148987257347,0.0139741641642919,0,0,18.2980970843059,15.951754559481,1,1,7.25224429184671,6.8758681894932,1,0,0.0254777070063694,0.0828025477707006,2,2,-0.651943120030599,-0.119131492262656,-0.858648874823959,0,0,0,18.6633242422024,0,0,0,190.344275731042,2,30.3192854515865,0,87.4891812339319,0,55.3283360498746,0,0.680339525429716,0,1.29189532347792,0,1.26650929758051,0,0.090533627222279,0.604479614088346,-0.522832490936154,0,0,2,0,2,2,0,28650,117225,50975,65172,0,1,0,0,77.7802661085597,136.557423071462,219.600004906881,0,0,0,14.4464678391735,0,152,48
208384347,"Test","PS",40.3495071683728,2,320,0,18.8169934640523,102.271241830065,25.202614379085,77.9771241830065,0,0,0,0,1.35321100917431,0,0.7684523924973,2,36.8678899082569,22.8899082568807,46.3321100917431,0,0,0,5.39717191008646,5.54957323020693,5.81693772083941,2,0,0,20.20853997333,0,1.08582653485371,0,456.230079747662,0,420.168475445416,0,1282.97959183673,0,4321.19072776655,0,0.481638084685376,0.19140778177029,0,2,47.3076761491056,0,7.24526822329591,0,0.0198972995952794,0.0550952465167953,0,0,13.4355555555556,4.05286195286196,0,0,6.8638419416648,5.96297752430341,0,0,0.12962962962963,0.225454545454545,0,0,0.328072030264463,0.821357483936167,-1.10057305932216,0,0,0,26.3283069159104,0,0,0,242.670556519981,0,40.3983354880382,0,128.643872509787,0,109.105888744803,0,0.464053309193811,2,1.00289157086264,2,2.76374431379772,0,0.9130490524333,0.972403782021232,0.51700538114326,0,0,0,1,10,0,0,5758,31295,7712,23861,0,0,0,0,16.070489297307,22.0872777023851,77.1535020293299,0,2,0,26.2523962518342,1,53,97
208397490,"Test","PS",85.7501620334888,0,668,1,37.7507836990596,226.047021943574,58.9639498432602,212.175548589342,0,0,0,0,1.18745275888133,0,0.882479268448366,0,45.7739783152627,47.697247706422,165.839032527106,0,0,1,6.36209067597678,6.22371846140611,7.75040780762979,0,0,1,29.1799513751653,1,2.20127561821826,0,1955.64391108151,1,888.413924588157,0,2674.97052154195,1,13009.2516247658,1,0.461185771968197,0.510860616540977,0,0,49.198202600061,0,14.0935026760336,1,0.0484913813260927,0.0099902391914597,0,0,8.55199951027858,12.8532866984986,0,1,6.49727280543858,7.45675391593125,0,1,0.209731543624161,0.0729684908789386,0,2,1.50530150837922,4.13329155321344,0.470731945675495,0,0,0,42.6194734260299,0,0,0,253.374544078984,0,29.5311818752289,0,138.27699071156,1,126.583410552189,0,0.676748113822691,0,1.83816377917201,0,1.83896290601059,0,1.16597686784943,1.75531481318333,0.973811556903998,0,0,0,4,8,1,0,24085,144218,37619,135368,0,1,0,1,31.4425727859276,63.8366372488803,184.145788377172,0,0,0,23.1858955708656,0,45,240
208316732,"Test","WS",116.38952133833,0,205,0,124.94387755102,142.571428571429,44.7959183673469,2.70918367346939,0,0,0,2,1.05481120584653,0,0.944592176674148,0,88.4469273743017,63.3687150837989,5.21787709497207,0,0,2,6.89201218855003,2.27243016017722,1.04230839829375,0,2,2,16.173434728369,0,1.16541001838095,0,242.295322973216,0,207.905646211816,0,821.777777777778,0,2215.1615416855,0,0.338225786306599,0.453462761230087,0,0,14.4500077218856,0,14.4500077218856,1,0.454909334914641,0.737921725289473,1,1,0.76536312849162,0.229050279329609,2,2,2.42151251447612,1.05004450657086,2,2,0.670391061452514,0.860335195530726,1,1,7.35224551994827,16.8077228198364,29.3286719045082,1,1,1,18.7764430456649,0,0,0,262.558073791829,0,13.9253150446577,2,119.396136014851,0,57.8000308875423,0,0.68278018374304,0,1.17169116427481,0,1.23572606519224,0,2.33946109209484,4.00040451167515,5.18906159613424,1,1,1,2,2,0,0,24489,27944,8780,531,0,0,0,2,95.8887105422447,130.732782390277,10.471638925335,0,0,2,16.0250786369002,0,63,44
208397514,"Train","PS",128.23188792562,0,183,0,71.5314285714286,81.88,100.925714285714,193.817142857143,0,0,0,0,1.15013404825737,0,0.917927714349137,0,57.4920127795527,68.7955271565495,115.785942492013,0,0,0,6.57378896885628,6.45695491029084,6.44052196712779,0,0,0,15.2824593346428,0,1.57182166479867,0,237.399750768618,0,151.034787269601,0,733.730158730159,0,1868.86688556578,0,0.697578159908185,0.531678300719427,0,0,22.1640091504471,0,8.82000529225515,0,0.0118560400815083,0.0153871604033316,0,0,12.3989874244651,7.89321002776417,0,0,6.97375797787857,6.77996513338303,0,0,0.0641025641025641,0.10828025477707,0,0,-0.623432235332084,0.703789918005954,-0.942206343290572,0,0,0,20.9333504004951,0,0,0,242.73915787433,0,21.1063740358999,0,118.272721842636,0,61.9680288854046,0,0.602305411692294,0,1.43885779016026,0,1.56316837521189,0,0.495283833276483,0.857635371196648,0.30018120739531,0,0,0,0,3,2,0,12518,14329,17662,33918,0,0,0,0,47.5268091046881,76.667744541373,149.869813001083,0,0,0,14.5485888484945,0,93,100
208405345,"Train","PS",10.6451105668706,2,180,0,141.982558139535,261.075581395349,202.395348837209,490.93023255814,0,0,0,1,1.10041265474553,0,0.937623653873635,0,107.754838709677,183.051612903226,212.238709677419,1,1,1,6.91725966737198,6.06429062951693,6.98132681858513,0,0,1,15.1509005654415,0,1.33051510217633,0,212.825726707274,0,159.957392711405,0,721.151927437642,0,1821.01685753071,0,0.632860173868352,0.53496677886378,0,0,18.0396370797988,0,10.5605114970919,0,0.0330671347467052,0.00815240578602221,0,0,8.83108558108559,13.0642274392274,0,1,6.27961495239148,7.18949025675852,0,1,0.16025641025641,0.0324675324675325,0,2,0.786336567702208,0.908629755769925,-0.311771555114979,0,0,0,18.2399701133495,2,0,0,271.477934101987,1,20.4761904761905,0,121.914011136555,0,57.2002971537814,0,0.668640078990635,0,1.23388269287512,0,1.36669429801137,0,1.16113214455678,1.31164062097061,-0.51731452113007,0,0,2,1,2,0,0,24421,44905,34812,84440,0,0,0,1,103.359188216649,224.196331062949,235.905395439825,1,1,1,14.782580401422,0,56,157
208405420,"Test","WS",149.823688103062,1,317,0,33.3696369636964,191.851485148515,14.9339933993399,108.270627062706,0,0,0,0,1.07921568627451,0,0.906750216800775,0,42.8635547576302,15.3554757630162,64.0412926391382,0,2,0,6.07407093453866,4.42394214797742,6.66402152502426,0,2,0,20.1092345076227,0,1.6430078361126,0,552.974762219387,0,336.562461885598,0,1270.40136054422,0,4257.79981299777,0,0.369916410608893,0.568468296206401,0,0,27.4740373527858,0,12.1609090217534,0,0.0834068410179243,0.0235152386058036,0,0,9.9370487364621,5.65894791129448,0,0,5.70694428381025,6.59425328394578,0,0,0.28158844765343,0.128571428571429,0,0,-0.225064197110341,-0.630772113663123,-0.410177117301791,0,0,0,27.7875785149013,0,0,0,275.463709158249,1,22.0535320673127,0,121.704890178385,0,79.2698927490784,0,0.622521411212227,0,1.51347321756062,0,1.4966339061058,0,0.411934446657436,0.719148202748229,0.707025694612158,0,0,0,0,5,2,0,10111,58131,4525,32806,0,0,0,0,20.8610522392393,15.7836737168492,94.0571030926482,0,2,0,18.3601389125925,0,441,78
208410520,"Test","WS",172.182646364208,1,329,0,41.4108280254777,177.404458598726,29.0573248407643,76.0828025477707,0,0,0,0,1.12944738834216,0,0.877120836462867,0,44.9304347826087,22.3669565217391,50.7634782608696,0,0,0,6.18811833506902,4.62850636953326,5.7238721817136,0,0,0,20.4709995402435,0,1.43877812513843,0,545.899800595079,0,379.419029979035,0,1316.52154195011,0,4491.75197999691,0,0.540664893111694,0.244423670795819,0,0,32.9126904376013,0,10.5176271652955,0,0.14050344740327,0.0627110882681321,0,0,3.82653444019556,5.71792560143278,0,0,4.981790363343,5.92874767205154,0,0,0.371024734982332,0.246575342465753,0,0,0.210085555825255,1.12481784000416,-0.908547646734625,0,0,0,29.0965289880758,0,0,0,264.843088620424,0,21.7664890451233,0,125.806074028961,0,86.8606352057937,0,0.557612548074911,0,1.43432288370931,0,1.7344125519571,0,0.444730519132371,1.30491056612688,0.506974853630026,0,0,0,3,9,0,0,13003,55705,9124,23890,0,0,0,0,23.5010504701327,36.7986849041908,72.1375598328814,0,0,0,20.285898885493,0,197,48
208322156,"Train","WS",171.098193562638,1,212,0,77.3152709359606,128.088669950739,33.2019704433498,99.704433497537,0,0,0,0,1.19109026963658,0,0.898357969987135,0,58.3553719008264,29.6997245179063,73.435261707989,0,0,0,6.70687076925754,4.31474255721288,5.4790382037731,0,2,0,16.4597124350765,0,2.0978824358389,0,342.654295706909,0,163.333411755215,0,851.126984126984,0,2334.88423407735,0,0.474244236083003,0.776860032409516,0,1,29.1126752013667,0,7.67794956600018,0,0.139029557876262,0.071687546022906,0,0,3.32921122994653,6.12249331550802,2,0,4.5861178843413,5.67054216355007,2,0,0.363636363636364,0.261363636363636,0,0,-0.160613805845044,2.02836406360719,-0.790772779745306,0,0,0,27.248976001373,0,0,0,250.104083000287,0,18.4285714285714,0,132.738842752627,1,73.5812495347338,0,0.623929808008215,0,2.17721711154762,0,1.92750054507183,0,0.293527906095321,1.6897800977678,0.645446805088274,0,0,0,0,3,2,0,15695,26002,6740,20240,0,0,0,0,42.4253515772549,49.7325219545492,98.2157639371747,0,0,0,12.5155070005874,0,336,72
208411507,"Test","WS",131.601219157834,0,202,0,41.2746113989637,3.44041450777202,41.880829015544,47.6683937823834,0,2,0,0,1.15571776155718,0,0.929826573520219,0,45.0693641618497,31.3294797687861,26.7341040462428,0,0,0,6.01008822186087,4.17306772396505,5.06831965128171,0,2,0,16.0491811486349,0,1.61922820939291,0,279.068966854266,0,172.346902824091,0,809.199546485261,0,2164.49835115586,0,0.670521305115385,0.223147769140513,0,0,23.6074249768975,0,9.12434164654335,0,0.194919643155468,0.0875405125463595,1,0,2.78901734104046,4.94508670520231,2,0,4.26033841876088,5.46233208552619,2,0,0.439306358381503,0.300578034682081,1,0,-0.520169790814857,-0.605645855381777,-1.27281655583069,0,0,0,22.5315056167753,0,0,0,254.770224241153,0,29.6904761904762,0,114.531910688968,0,65.4635332468818,0,0.538788117734816,0,1.35208127059737,0,1.58320185216675,0,0.239110691194233,0.864571240498181,0.235655860844079,0,0,0,1,3,0,0,7966,664,8083,9200,0,2,0,0,25.116562006476,51.4368801314261,42.5220928375515,0,0,0,16.6643130903075,0,292,91
208412466,"Test","WS",104.344426839646,0,272,0,91.4923076923077,266.230769230769,60.2461538461538,213.838461538462,0,0,0,0,1.0677808727948,0,0.95057169891056,0,64.9085239085239,58.5135135135135,157.553014553015,0,0,0,6.91218848586071,5.42520578288424,6.41790561594081,0,0,0,18.6277713507706,0,1.26479695328086,0,385.648794163043,0,304.909648274117,0,1090.11337868481,0,3384.39712742609,0,0.621086537589513,0.76606921623055,0,1,19.6741324944355,0,14.3449305683833,1,0.0801550644076334,0.0420274445941862,0,0,7.67385966732373,9.16457447176402,0,0,5.6908682853312,6.2667921274468,0,0,0.277310924369748,0.205882352941176,0,0,-0.247014264817878,7.16223821126546,-0.925241995550271,0,0,0,23.343500149546,0,0,0,261.823598986711,0,20.322038794643,0,127.422826060066,0,68.0381261256375,0,0.625640394303846,0,1.25096469489949,0,1.30526354330836,0,0.296020272030074,2.43289754956872,0.405690348826924,0,1,0,1,3,0,0,23788,69220,15664,55598,0,0,0,0,49.9406179922094,82.9746079359835,187.144465128954,0,0,0,18.6603988463651,0,268,52
208312442,"Train","PS",131.581874185228,0,354,0,36.3639053254438,33.5236686390533,78.9378698224852,109.508875739645,0,0,0,0,1.32489451476793,0,0.826409264523756,0,40.9509803921569,73.859477124183,69.2156862745098,0,0,0,6.02956745312739,6.62174810864375,6.08118957702241,0,0,0,21.2389271185144,0,2.6500362874581,0,827.413326127714,0,312.227168376386,0,1417.14739229025,0,5016.44836350755,0,0.32799111636288,0.302081207542503,0,0,46.2471656787091,0,8.057360847356,0,0.0209397013769546,0.0447759848403307,0,0,12.4861056228974,5.39373097666471,0,0,6.92281993131229,6.1032505276103,0,0,0.121311475409836,0.19672131147541,0,0,2.61076576852934,1.49864198978721,2.93887141749197,0,0,0,37.0712086611852,0,0,0,173.649864911581,2,38.6343989217556,0,90.380303344587,0,108.60905305213,0,0.522745372244961,0,2.02772314310284,0,2.5190783846506,0,1.42537886918435,1.2081046931647,1.71080774081221,0,0,1,0,6,2,0,12291,11331,26681,37014,0,0,0,0,34.9110551845335,79.474525993257,130.515120452702,0,0,0,18.2821845217284,0,358,109
